Date,Gender,Annual Income,Dealer_Name,Company,Model,Engine,Transmission,Color,Price ($),Body Style,Dealer_Region,Year,Month,Month_Year,income_valid
2022-09-07,Male,1136000,Buddy Storbeck's Diesel Service Inc,Buick,Park Avenue,Overhead Camshaft,Manual,Pale White,45600,Hatchback,Middletown,2022,9,2022-09,True
2022-09-07,Male,635000,C & M Motors Inc,Cadillac,Escalade,Overhead Camshaft,Manual,Black,34000,Sedan,Aurora,2022,9,2022-09,True
2022-09-07,Female,782000,Capitol KIA,Jeep,Wrangler,DoubleÂ Overhead Camshaft,Auto,Pale White,19000,Hatchback,Greenville,2022,9,2022-09,True
2022-09-07,Male,1061000,Chrysler of Tri-Cities,Volvo,S40,DoubleÂ Overhead Camshaft,Auto,Pale White,42100,Sedan,Pasco,2022,9,2022-09,True
2022-09-07,Female,13500,Chrysler Plymouth,Mercedes-B,SL-Class,Overhead Camshaft,Manual,Pale White,26000,Hatchback,Janesville,2022,9,2022-09,False
2022-09-07,Male,1155000,Classic Chevy,Chrysler,LHS,Overhead Camshaft,Manual,Black,51500,Hatchback,Scottsdale,2022,9,2022-09,True
2022-09-07,Male,1140000,Classic Chevy,Chrysler,LHS,DoubleÂ Overhead Camshaft,Auto,Pale White,20000,Hatchback,Scottsdale,2022,9,2022-09,True
2022-09-07,Male,1500000,New Castle Ford Lincoln Mercury,Audi,A4,Overhead Camshaft,Manual,Pale White,12000,Hardtop,Aurora,2022,9,2022-09,True
2022-09-07,Male,341500,Diehl Motor CO Inc,Pontiac,Grand Am,DoubleÂ Overhead Camshaft,Auto,Pale White,19500,SUV,Middletown,2022,9,2022-09,True
2022-09-07,Male,470000,Enterprise Rent A Car,Volkswagen,Cabrio,DoubleÂ Overhead Camshaft,Auto,Pale White,17000,Sedan,Aurora,2022,9,2022-09,True
2022-09-07,Female,786000,Pars Auto Sales,Dodge,Caravan,DoubleÂ Overhead Camshaft,Auto,Black,23000,Hardtop,Greenville,2022,9,2022-09,True
2022-09-07,Male,1111500,Hatfield Volkswagen,Plymouth,Voyager,Overhead Camshaft,Manual,Pale White,20150,Passenger,Pasco,2022,9,2022-09,True
2022-09-07,Female,868000,Iceberg Rentals,Cadillac,Eldorado,Overhead Camshaft,Manual,Black,29000,Passenger,Janesville,2022,9,2022-09,True
2022-09-07,Male,1214000,McKinney Dodge Chrysler Jeep,Mercedes-B,CL500,Overhead Camshaft,Manual,Pale White,29400,SUV,Scottsdale,2022,9,2022-09,True
2022-09-07,Male,1045000,Motor Vehicle Branch Office,Toyota,Celica,DoubleÂ Overhead Camshaft,Auto,Pale White,45500,SUV,Austin,2022,9,2022-09,True
2022-09-07,Male,622000,Nebo Chevrolet,Mitsubishi,3000GT,Overhead Camshaft,Manual,Pale White,24000,Sedan,Middletown,2022,9,2022-09,True
2022-09-07,Male,826000,New Castle Ford Lincoln Mercury,Plymouth,Voyager,DoubleÂ Overhead Camshaft,Auto,Pale White,22000,Passenger,Aurora,2022,9,2022-09,True
2022-09-07,Male,1265000,Pars Auto Sales,Pontiac,Grand Prix,DoubleÂ Overhead Camshaft,Auto,Pale White,19500,Passenger,Greenville,2022,9,2022-09,True
2022-09-07,Male,604000,Pitre Buick-Pontiac-Gmc of Scottsdale,Honda,Accord,Overhead Camshaft,Manual,Black,43000,Sedan,Pasco,2022,9,2022-09,True
2022-09-07,Male,655000,Progressive Shippers Cooperative Association No,Chevrolet,Metro,DoubleÂ Overhead Camshaft,Auto,Pale White,12000,Passenger,Janesville,2022,9,2022-09,True
2022-09-07,Male,603000,Star Enterprises Inc,Ford,Focus,Overhead Camshaft,Manual,Pale White,17000,Hardtop,Greenville,2022,9,2022-09,True
2022-09-07,Male,535000,Ryder Truck Rental and Leasing,Mercedes-B,S-Class,Overhead Camshaft,Manual,Black,85000,SUV,Scottsdale,2022,9,2022-09,True
2022-09-07,Male,598000,Tri-State Mack Inc,Chevrolet,Prizm,Overhead Camshaft,Manual,Black,16000,Hardtop,Janesville,2022,9,2022-09,True
2022-09-07,Male,1361000,Scrivener Performance Engineering,Dodge,Durango,Overhead Camshaft,Manual,Pale White,27100,SUV,Middletown,2022,9,2022-09,True
2022-09-07,Male,712500,Rabun Used Car Sales,Audi,A4,Overhead Camshaft,Manual,Pale White,12500,Hardtop,Middletown,2022,9,2022-09,True
2022-09-07,Male,745000,Suburban Ford,Toyota,Corolla,Overhead Camshaft,Manual,Pale White,22000,Passenger,Greenville,2022,9,2022-09,True
2022-09-07,Female,900000,Race Car Help,Chrysler,Concorde,DoubleÂ Overhead Camshaft,Auto,Pale White,46000,Hardtop,Aurora,2022,9,2022-09,True
2022-09-07,Male,1400000,U-Haul CO,Nissan,Pathfinder,DoubleÂ Overhead Camshaft,Auto,Pale White,31000,Hardtop,Aurora,2022,9,2022-09,True
2022-09-07,Male,13500,Buddy Storbeck's Diesel Service Inc,Volvo,S40,Overhead Camshaft,Manual,Pale White,17000,Sedan,Scottsdale,2022,9,2022-09,False
2022-09-07,Male,13500,C & M Motors Inc,Oldsmobile,Cutlass,DoubleÂ Overhead Camshaft,Auto,Pale White,41000,Sedan,Austin,2022,9,2022-09,False
2022-09-07,Male,1100000,Capitol KIA,Porsche,Carrera Cabrio,DoubleÂ Overhead Camshaft,Auto,Pale White,32000,Passenger,Middletown,2022,9,2022-09,True
2022-09-07,Male,1400000,McKinney Dodge Chrysler Jeep,Ford,Ranger,Overhead Camshaft,Manual,Black,18000,Hardtop,Scottsdale,2022,9,2022-09,True
2022-09-07,Female,13500,Chrysler Plymouth,Plymouth,Neon,Overhead Camshaft,Manual,Black,29000,SUV,Greenville,2022,9,2022-09,False
2022-09-07,Male,13500,Pars Auto Sales,Chevrolet,Malibu,DoubleÂ Overhead Camshaft,Auto,Black,16000,Hardtop,Greenville,2022,9,2022-09,False
2022-09-08,Male,1700000,Suburban Ford,Chevrolet,Impala,Overhead Camshaft,Manual,Pale White,22000,Hatchback,Janesville,2022,9,2022-09,True
2022-09-08,Male,1750000,Tri-State Mack Inc,Volkswagen,Cabrio,Overhead Camshaft,Manual,Pale White,25000,Sedan,Scottsdale,2022,9,2022-09,True
2022-09-08,Male,980000,U-Haul CO,Dodge,Dakota,Overhead Camshaft,Manual,Pale White,12000,Sedan,Austin,2022,9,2022-09,True
2022-09-08,Male,1230000,Progressive Shippers Cooperative Association No,Chrysler,300M,DoubleÂ Overhead Camshaft,Auto,Black,26000,SUV,Janesville,2022,9,2022-09,True
2022-09-08,Female,1730000,Chrysler of Tri-Cities,Honda,Civic,DoubleÂ Overhead Camshaft,Auto,Pale White,25000,Hatchback,Pasco,2022,9,2022-09,True
2022-09-08,Male,600000,Chrysler Plymouth,Oldsmobile,Bravada,DoubleÂ Overhead Camshaft,Auto,Black,26000,Hatchback,Janesville,2022,9,2022-09,True
2022-09-08,Male,600000,Classic Chevy,Ford,F-Series,Overhead Camshaft,Manual,Black,38000,Passenger,Scottsdale,2022,9,2022-09,True
2022-09-08,Male,1300000,Clay Johnson Auto Sales,Pontiac,Sunfire,Overhead Camshaft,Manual,Pale White,43000,Sedan,Austin,2022,9,2022-09,True
2022-09-08,Male,650000,Clay Johnson Auto Sales,Volkswagen,Jetta,DoubleÂ Overhead Camshaft,Auto,Pale White,22000,Passenger,Austin,2022,9,2022-09,True
2022-09-08,Male,13500,Diehl Motor CO Inc,Pontiac,Grand Prix,DoubleÂ Overhead Camshaft,Auto,Pale White,42000,Passenger,Middletown,2022,9,2022-09,False
2022-09-08,Male,1286000,Enterprise Rent A Car,Volkswagen,Jetta,DoubleÂ Overhead Camshaft,Auto,Pale White,69600,Passenger,Aurora,2022,9,2022-09,True
2022-09-08,Male,885000,Gartner Buick Hyundai Saab,Nissan,Xterra,DoubleÂ Overhead Camshaft,Auto,Black,26000,Passenger,Greenville,2022,9,2022-09,True
2022-09-08,Female,850000,Rabun Used Car Sales,Volkswagen,Cabrio,Overhead Camshaft,Manual,Pale White,25000,Sedan,Scottsdale,2022,9,2022-09,True
2022-09-08,Male,740000,Race Car Help,Mercury,Sable,DoubleÂ Overhead Camshaft,Auto,Pale White,26000,Sedan,Austin,2022,9,2022-09,True
2022-09-08,Male,13500,Ryder Truck Rental and Leasing,Jaguar,S-Type,Overhead Camshaft,Manual,Pale White,21000,Passenger,Middletown,2022,9,2022-09,False
2022-09-08,Male,13500,Rabun Used Car Sales,Oldsmobile,Alero,Overhead Camshaft,Manual,Black,17000,Hardtop,Austin,2022,9,2022-09,False
2022-09-08,Male,13500,Clay Johnson Auto Sales,Lexus,LS400,DoubleÂ Overhead Camshaft,Auto,Pale White,27000,Sedan,Janesville,2022,9,2022-09,False
2022-09-08,Male,365000,Diehl Motor CO Inc,Chevrolet,Lumina,Overhead Camshaft,Manual,Black,42000,Passenger,Scottsdale,2022,9,2022-09,True
2022-09-08,Male,1191000,Rabun Used Car Sales,Infiniti,I30,Overhead Camshaft,Manual,Pale White,22100,Hardtop,Scottsdale,2022,9,2022-09,True
2022-09-08,Female,13500,Gartner Buick Hyundai Saab,Jeep,Wrangler,Overhead Camshaft,Manual,Pale White,13000,Hatchback,Middletown,2022,9,2022-09,False
2022-09-10,Male,13500,Rabun Used Car Sales,Ford,Explorer,DoubleÂ Overhead Camshaft,Auto,Pale White,42000,Hatchback,Scottsdale,2022,9,2022-09,False
2022-09-10,Male,2600000,Race Car Help,Nissan,Pathfinder,DoubleÂ Overhead Camshaft,Auto,Pale White,21000,SUV,Austin,2022,9,2022-09,True
2022-09-10,Male,1950000,Ryder Truck Rental and Leasing,Mercedes-B,M-Class,Overhead Camshaft,Manual,Pale White,25000,SUV,Middletown,2022,9,2022-09,True
2022-09-10,Male,13500,Saab-Belle Dodge,Chrysler,Concorde,DoubleÂ Overhead Camshaft,Auto,Pale White,42001,SUV,Aurora,2022,9,2022-09,False
2022-09-10,Male,1750000,Scrivener Performance Engineering,Chrysler,Sebring Coupe,DoubleÂ Overhead Camshaft,Auto,Pale White,19001,Sedan,Greenville,2022,9,2022-09,True
2022-09-10,Female,1636000,Star Enterprises Inc,Chevrolet,Monte Carlo,Overhead Camshaft,Manual,Pale White,26601,Hatchback,Pasco,2022,9,2022-09,True
2022-09-10,Male,2000000,Suburban Ford,Plymouth,Voyager,Overhead Camshaft,Manual,Pale White,20001,Passenger,Janesville,2022,9,2022-09,True
2022-09-10,Male,1480000,Tri-State Mack Inc,Saab,5-Sep,Overhead Camshaft,Manual,Pale White,28001,Hatchback,Scottsdale,2022,9,2022-09,True
2022-09-10,Male,13500,U-Haul CO,Honda,Civic,Overhead Camshaft,Manual,Black,43001,Hatchback,Austin,2022,9,2022-09,False
2022-09-10,Female,991000,Diehl Motor CO Inc,Volkswagen,Passat,DoubleÂ Overhead Camshaft,Auto,Pale White,13000,Hatchback,Middletown,2022,9,2022-09,True
2022-09-10,Male,1000000,Enterprise Rent A Car,Ford,F-Series,Overhead Camshaft,Manual,Pale White,13000,Passenger,Aurora,2022,9,2022-09,True
2022-09-10,Male,13500,Gartner Buick Hyundai Saab,BMW,328i,DoubleÂ Overhead Camshaft,Auto,Black,16000,Sedan,Greenville,2022,9,2022-09,False
2022-09-10,Male,13500,Hatfield Volkswagen,Chevrolet,Monte Carlo,DoubleÂ Overhead Camshaft,Auto,Pale White,20000,Hatchback,Pasco,2022,9,2022-09,False
2022-09-10,Male,650000,Iceberg Rentals,Chrysler,300M,DoubleÂ Overhead Camshaft,Auto,Black,26000,SUV,Janesville,2022,9,2022-09,True
2022-09-10,Female,606000,McKinney Dodge Chrysler Jeep,Cadillac,Eldorado,Overhead Camshaft,Manual,Pale White,13000,Passenger,Scottsdale,2022,9,2022-09,True
2022-09-10,Male,565000,Motor Vehicle Branch Office,Plymouth,Voyager,Overhead Camshaft,Manual,Pale White,20000,Passenger,Austin,2022,9,2022-09,True
2022-09-10,Female,13500,Nebo Chevrolet,Saab,3-Sep,DoubleÂ Overhead Camshaft,Auto,Black,26000,Sedan,Middletown,2022,9,2022-09,False
2022-09-10,Female,940000,New Castle Ford Lincoln Mercury,Plymouth,Prowler,Overhead Camshaft,Manual,Pale White,71000,Hatchback,Aurora,2022,9,2022-09,True
2022-09-10,Male,1160000,Hatfield Volkswagen,Ford,Ranger,DoubleÂ Overhead Camshaft,Auto,Black,61000,Hatchback,Pasco,2022,9,2022-09,True
2022-09-10,Male,13500,Iceberg Rentals,Nissan,Quest,DoubleÂ Overhead Camshaft,Auto,Pale White,32000,SUV,Janesville,2022,9,2022-09,False
2022-09-10,Male,1400000,McKinney Dodge Chrysler Jeep,Pontiac,Grand Am,DoubleÂ Overhead Camshaft,Auto,Pale White,31000,SUV,Scottsdale,2022,9,2022-09,True
2022-09-10,Male,470000,Motor Vehicle Branch Office,Jeep,Wrangler,DoubleÂ Overhead Camshaft,Auto,Pale White,13000,Hatchback,Austin,2022,9,2022-09,True
2022-09-10,Male,13500,Nebo Chevrolet,Ford,Taurus,Overhead Camshaft,Manual,Black,69000,SUV,Middletown,2022,9,2022-09,False
2022-09-10,Male,13500,New Castle Ford Lincoln Mercury,BMW,328i,Overhead Camshaft,Manual,Pale White,21001,Sedan,Aurora,2022,9,2022-09,False
2022-09-10,Male,13500,Pars Auto Sales,Mitsubishi,Diamante,DoubleÂ Overhead Camshaft,Auto,Black,18001,Hatchback,Greenville,2022,9,2022-09,False
2022-09-10,Female,1725000,Pitre Buick-Pontiac-Gmc of Scottsdale,Mercury,Villager,DoubleÂ Overhead Camshaft,Auto,Black,28501,Passenger,Pasco,2022,9,2022-09,True
2022-09-10,Male,1260000,Progressive Shippers Cooperative Association No,Oldsmobile,Bravada,DoubleÂ Overhead Camshaft,Auto,Black,26001,Hatchback,Janesville,2022,9,2022-09,True
2022-09-10,Male,570000,Scrivener Performance Engineering,Volkswagen,Passat,Overhead Camshaft,Manual,Pale White,20000,Hatchback,Greenville,2022,9,2022-09,True
2022-09-10,Male,453000,Star Enterprises Inc,Acura,TL,DoubleÂ Overhead Camshaft,Auto,Black,28000,Hatchback,Pasco,2022,9,2022-09,True
2022-09-10,Male,335000,Suburban Ford,Mercury,Cougar,Overhead Camshaft,Manual,Pale White,28000,Hatchback,Janesville,2022,9,2022-09,True
2022-09-10,Male,280000,Tri-State Mack Inc,BMW,323i,DoubleÂ Overhead Camshaft,Auto,Pale White,19000,Hatchback,Scottsdale,2022,9,2022-09,True
2022-09-10,Male,955000,U-Haul CO,Pontiac,Grand Prix,DoubleÂ Overhead Camshaft,Auto,Pale White,69000,Passenger,Austin,2022,9,2022-09,True
2022-09-10,Male,13500,Ryder Truck Rental and Leasing,Chevrolet,Malibu,Overhead Camshaft,Manual,Pale White,82000,Hardtop,Middletown,2022,9,2022-09,False
2022-09-10,Female,1160000,Tri-State Mack Inc,Dodge,Ram Pickup,Overhead Camshaft,Manual,Black,19000,Hardtop,Austin,2022,9,2022-09,True
2022-09-10,Male,380000,Race Car Help,Mercury,Cougar,DoubleÂ Overhead Camshaft,Auto,Black,26000,Hatchback,Austin,2022,9,2022-09,True
2022-09-10,Male,1900000,Ryder Truck Rental and Leasing,Cadillac,Escalade,Overhead Camshaft,Manual,Black,34000,Sedan,Middletown,2022,9,2022-09,True
2022-09-10,Female,440000,Hatfield Volkswagen,BMW,328i,DoubleÂ Overhead Camshaft,Auto,Black,18000,Sedan,Aurora,2022,9,2022-09,True
2022-09-10,Male,13500,Iceberg Rentals,Ford,Mustang,DoubleÂ Overhead Camshaft,Auto,Pale White,22000,Hatchback,Greenville,2022,9,2022-09,False
2022-09-10,Male,567000,McKinney Dodge Chrysler Jeep,Mercedes-B,E-Class,DoubleÂ Overhead Camshaft,Auto,Pale White,15000,Sedan,Pasco,2022,9,2022-09,True
2022-09-10,Male,862000,Motor Vehicle Branch Office,Chrysler,Town & Country,DoubleÂ Overhead Camshaft,Auto,Pale White,42000,Sedan,Janesville,2022,9,2022-09,True
2022-09-10,Male,13500,Nebo Chevrolet,Volvo,C70,Overhead Camshaft,Manual,Pale White,24000,Hatchback,Scottsdale,2022,9,2022-09,False
2022-09-10,Male,820000,Pars Auto Sales,Lexus,GS300,Overhead Camshaft,Manual,Black,51000,Passenger,Austin,2022,9,2022-09,True
2022-09-10,Male,1350000,Pitre Buick-Pontiac-Gmc of Scottsdale,Ford,Expedition,Overhead Camshaft,Manual,Pale White,22000,SUV,Middletown,2022,9,2022-09,True
2022-09-10,Female,925000,Race Car Help,Plymouth,Breeze,DoubleÂ Overhead Camshaft,Auto,Pale White,39000,Hardtop,Austin,2022,9,2022-09,True
2022-09-10,Female,676000,U-Haul CO,Chrysler,Concorde,DoubleÂ Overhead Camshaft,Auto,Black,12000,Hardtop,Austin,2022,9,2022-09,True
2022-09-11,Male,3000000,Buddy Storbeck's Diesel Service Inc,BMW,528i,Overhead Camshaft,Manual,Pale White,25001,SUV,Middletown,2022,9,2022-09,True
2022-09-11,Male,1818000,C & M Motors Inc,Oldsmobile,Silhouette,DoubleÂ Overhead Camshaft,Auto,Pale White,12801,Sedan,Aurora,2022,9,2022-09,True
2022-09-11,Male,13500,Capitol KIA,Lexus,LS400,DoubleÂ Overhead Camshaft,Auto,Black,39001,Sedan,Greenville,2022,9,2022-09,False
2022-09-11,Male,2170000,Chrysler of Tri-Cities,Cadillac,Eldorado,DoubleÂ Overhead Camshaft,Auto,Black,60000,Passenger,Pasco,2022,9,2022-09,True
2022-09-11,Female,1310000,Chrysler Plymouth,Toyota,RAV4,DoubleÂ Overhead Camshaft,Auto,Pale White,27000,Hatchback,Janesville,2022,9,2022-09,True
2022-09-11,Male,13500,Classic Chevy,Mercury,Villager,DoubleÂ Overhead Camshaft,Auto,Pale White,36000,Passenger,Scottsdale,2022,9,2022-09,False
2022-09-11,Male,2525000,Clay Johnson Auto Sales,Jaguar,S-Type,Overhead Camshaft,Manual,Pale White,20500,Passenger,Austin,2022,9,2022-09,True
2022-09-11,Male,13500,Diehl Motor CO Inc,Mercedes-B,SLK,Overhead Camshaft,Manual,Pale White,17000,Passenger,Middletown,2022,9,2022-09,False
2022-09-11,Male,3360000,Enterprise Rent A Car,Mitsubishi,3000GT,DoubleÂ Overhead Camshaft,Auto,Black,39000,Sedan,Aurora,2022,9,2022-09,True
2022-09-11,Female,1845000,Gartner Buick Hyundai Saab,BMW,528i,DoubleÂ Overhead Camshaft,Auto,Black,31500,SUV,Greenville,2022,9,2022-09,True
2022-09-11,Male,1620000,Hatfield Volkswagen,Chevrolet,Malibu,Overhead Camshaft,Manual,Pale White,41000,SUV,Pasco,2022,9,2022-09,True
2022-09-11,Female,1420000,Iceberg Rentals,Chrysler,300M,DoubleÂ Overhead Camshaft,Auto,Pale White,22000,SUV,Janesville,2022,9,2022-09,True
2022-09-11,Male,1903000,McKinney Dodge Chrysler Jeep,Volkswagen,Passat,Overhead Camshaft,Manual,Pale White,27300,Hatchback,Scottsdale,2022,9,2022-09,True
2022-09-11,Male,2255000,Ryder Truck Rental and Leasing,Porsche,Carrera Coupe,DoubleÂ Overhead Camshaft,Auto,Pale White,22501,Hardtop,Middletown,2022,9,2022-09,True
2022-09-11,Female,13500,Pitre Buick-Pontiac-Gmc of Scottsdale,Buick,LeSabre,Overhead Camshaft,Manual,Black,20000,Sedan,Pasco,2022,9,2022-09,False
2022-09-11,Male,13500,Progressive Shippers Cooperative Association No,Audi,A6,Overhead Camshaft,Manual,Pale White,24000,SUV,Janesville,2022,9,2022-09,False
2022-09-11,Male,480000,Rabun Used Car Sales,Honda,CR-V,DoubleÂ Overhead Camshaft,Auto,Black,31000,SUV,Scottsdale,2022,9,2022-09,True
2022-09-11,Male,730000,Race Car Help,Chrysler,LHS,DoubleÂ Overhead Camshaft,Auto,Pale White,20000,Hatchback,Austin,2022,9,2022-09,True
2022-09-11,Female,512000,Ryder Truck Rental and Leasing,Saturn,LW,DoubleÂ Overhead Camshaft,Auto,Pale White,18000,Hatchback,Middletown,2022,9,2022-09,True
2022-09-11,Male,13500,Saab-Belle Dodge,Nissan,Frontier,Overhead Camshaft,Manual,Black,53000,Hatchback,Aurora,2022,9,2022-09,False
2022-09-11,Male,2440000,Suburban Ford,Chevrolet,Prizm,DoubleÂ Overhead Camshaft,Auto,Pale White,15001,Hardtop,Janesville,2022,9,2022-09,True
2022-09-11,Male,331000,Tri-State Mack Inc,Subaru,Forester,DoubleÂ Overhead Camshaft,Auto,Black,22000,Hardtop,Austin,2022,9,2022-09,True
2022-09-11,Male,865000,Suburban Ford,Jeep,Wrangler,DoubleÂ Overhead Camshaft,Auto,Pale White,19000,Hatchback,Janesville,2022,9,2022-09,True
2022-09-11,Female,676000,Rabun Used Car Sales,Chrysler,Concorde,DoubleÂ Overhead Camshaft,Auto,Pale White,19000,Hardtop,Austin,2022,9,2022-09,True
2022-09-11,Male,245000,U-Haul CO,Oldsmobile,Bravada,Overhead Camshaft,Manual,Black,36000,Hatchback,Austin,2022,9,2022-09,True
2022-09-11,Male,750000,Progressive Shippers Cooperative Association No,Acura,RL,Overhead Camshaft,Manual,Pale White,17000,SUV,Janesville,2022,9,2022-09,True
2022-09-11,Male,13500,Rabun Used Car Sales,Chrysler,LHS,DoubleÂ Overhead Camshaft,Auto,Pale White,20001,Hatchback,Scottsdale,2022,9,2022-09,False
2022-09-11,Male,13500,Race Car Help,Chevrolet,Corvette,DoubleÂ Overhead Camshaft,Auto,Pale White,35001,SUV,Austin,2022,9,2022-09,False
2022-09-11,Male,13500,Ryder Truck Rental and Leasing,Dodge,Ram Pickup,DoubleÂ Overhead Camshaft,Auto,Pale White,45001,Hatchback,Middletown,2022,9,2022-09,False
2022-09-11,Male,920000,Saab-Belle Dodge,Lincoln,Navigator,DoubleÂ Overhead Camshaft,Auto,Black,19001,Sedan,Aurora,2022,9,2022-09,True
2022-09-11,Male,13500,Scrivener Performance Engineering,Toyota,Land Cruiser,DoubleÂ Overhead Camshaft,Auto,Pale White,33001,SUV,Greenville,2022,9,2022-09,False
2022-09-11,Male,13500,Star Enterprises Inc,Volvo,C70,DoubleÂ Overhead Camshaft,Auto,Black,12001,Hatchback,Pasco,2022,9,2022-09,False
2022-09-11,Male,841000,Suburban Ford,Lexus,GS400,DoubleÂ Overhead Camshaft,Auto,Pale White,25001,Hatchback,Janesville,2022,9,2022-09,True
2022-09-11,Male,537500,Tri-State Mack Inc,Chevrolet,Corvette,DoubleÂ Overhead Camshaft,Auto,Pale White,45501,SUV,Scottsdale,2022,9,2022-09,True
2022-09-11,Male,13500,U-Haul CO,Nissan,Maxima,Overhead Camshaft,Manual,Pale White,22000,Sedan,Austin,2022,9,2022-09,False
2022-09-11,Male,13500,Progressive Shippers Cooperative Association No,Oldsmobile,Aurora,Overhead Camshaft,Manual,Pale White,71000,Passenger,Janesville,2022,9,2022-09,False
2022-09-11,Male,13500,Rabun Used Car Sales,Pontiac,Sunfire,Overhead Camshaft,Manual,Pale White,43000,Sedan,Scottsdale,2022,9,2022-09,False
2022-09-11,Male,1130000,Race Car Help,Lexus,LS400,DoubleÂ Overhead Camshaft,Auto,Black,39000,Sedan,Austin,2022,9,2022-09,True
2022-09-11,Female,664000,Ryder Truck Rental and Leasing,Oldsmobile,Cutlass,DoubleÂ Overhead Camshaft,Auto,Pale White,15000,Sedan,Middletown,2022,9,2022-09,True
2022-09-11,Male,800000,Saab-Belle Dodge,Oldsmobile,Intrigue,DoubleÂ Overhead Camshaft,Auto,Pale White,39000,SUV,Aurora,2022,9,2022-09,True
2022-09-11,Male,1090000,Scrivener Performance Engineering,Pontiac,Sunfire,DoubleÂ Overhead Camshaft,Auto,Black,18000,Sedan,Greenville,2022,9,2022-09,True
2022-09-11,Male,1095000,Rabun Used Car Sales,Toyota,Tacoma,DoubleÂ Overhead Camshaft,Auto,Pale White,53500,Hardtop,Austin,2022,9,2022-09,True
2022-09-11,Male,13500,Suburban Ford,Porsche,Boxter,Overhead Camshaft,Manual,Pale White,24000,SUV,Janesville,2022,9,2022-09,False
2022-09-11,Male,13500,Progressive Shippers Cooperative Association No,Chevrolet,Prizm,Overhead Camshaft,Manual,Black,25000,Hardtop,Janesville,2022,9,2022-09,False
2022-09-11,Male,631000,U-Haul CO,Honda,CR-V,DoubleÂ Overhead Camshaft,Auto,Black,31000,SUV,Austin,2022,9,2022-09,True
2022-09-11,Male,13500,Buddy Storbeck's Diesel Service Inc,Audi,A6,Overhead Camshaft,Manual,Pale White,13000,SUV,Middletown,2022,9,2022-09,False
2022-09-11,Female,327500,C & M Motors Inc,Chrysler,LHS,DoubleÂ Overhead Camshaft,Auto,Black,17500,Hatchback,Aurora,2022,9,2022-09,True
2022-09-11,Male,13500,Capitol KIA,Oldsmobile,Cutlass,DoubleÂ Overhead Camshaft,Auto,Pale White,15000,Sedan,Greenville,2022,9,2022-09,False
2022-09-11,Male,13500,Chrysler of Tri-Cities,Chevrolet,Metro,DoubleÂ Overhead Camshaft,Auto,Black,31000,Passenger,Pasco,2022,9,2022-09,False
2022-09-11,Male,982500,Chrysler Plymouth,Acura,RL,Overhead Camshaft,Manual,Pale White,34500,SUV,Janesville,2022,9,2022-09,True
2022-09-11,Female,750000,Rabun Used Car Sales,Mitsubishi,Montero Sport,DoubleÂ Overhead Camshaft,Auto,Pale White,53000,Hardtop,Austin,2022,9,2022-09,True
